GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
0500000US13121,13121,"Fulton County, Georgia",35407,684
0500000US13123,13123,"Gilmer County, Georgia",8908,1005
0500000US13125,13125,"Glascock County, Georgia",42632,40291
0500000US13127,13127,"Glynn County, Georgia",25949,1825
0500000US13129,13129,"Gordon County, Georgia",22798,6869
0500000US13131,13131,"Grady County, Georgia",18286,1771
0500000US13133,13133,"Greene County, Georgia",23402,4646
0500000US13135,13135,"Gwinnett County, Georgia",51180,1272
0500000US13137,13137,"Habersham County, Georgia",29375,11589
0500000US13139,13139,"Hall County, Georgia",34107,5351
0500000US13141,13141,"Hancock County, Georgia",22019,3090
0500000US13143,13143,"Haralson County, Georgia",39474,13969
0500000US13145,13145,"Harris County, Georgia",34669,7435
0500000US13147,13147,"Hart County, Georgia",21992,7002
0500000US13149,13149,"Heard County, Georgia",38125,17682
0500000US13151,13151,"Henry County, Georgia",58747,2020
0500000US13153,13153,"Houston County, Georgia",41406,3619
0500000US13155,13155,"Irwin County, Georgia",28214,13069
0500000US13157,13157,"Jackson County, Georgia",32083,10612
0500000US13159,13159,"Jasper County, Georgia",33625,6945
0500000US13161,13161,"Jeff Davis County, Georgia",21127,7457
0500000US13163,13163,"Jefferson County, Georgia",18004,2680
0500000US13165,13165,"Jenkins County, Georgia",21472,6813
0500000US13167,13167,"Johnson County, Georgia",25857,11209
0500000US13169,13169,"Jones County, Georgia",40544,6065
0500000US13171,13171,"Lamar County, Georgia",25512,7626
0500000US13173,13173,"Lanier County, Georgia",15549,4183
0500000US13175,13175,"Laurens County, Georgia",22683,2349
0500000US13177,13177,"Lee County, Georgia",50737,6638
0500000US13179,13179,"Liberty County, Georgia",40990,2169
0500000US13181,13181,"Lincoln County, Georgia",26893,6490
0500000US13183,13183,"Long County, Georgia",43387,20167
