,id,mean_income,year
1226,25019,137811,10
1227,25021,108887,10
1228,25023,90269,10
1229,25025,73140,10
1230,25027,79656,10
1231,26001,44850,10
1232,26003,49632,10
1233,26005,61119,10
1234,26007,47752,10
1235,26009,56700,10
1236,26011,46169,10
1237,26013,48625,10
1238,26015,63071,10
1239,26017,55923,10
1240,26019,56068,10
1241,26021,58565,10
1242,26023,51199,10
1243,26025,54875,10
1244,26027,58267,10
1245,26029,66667,10
1246,26031,51683,10
1247,26033,52341,10
1248,26035,43170,10
1249,26037,70906,10
1250,26039,50737,10
1251,26041,50763,10
1252,26043,54453,10
1253,26045,64118,10
1254,26047,66548,10
1255,26049,56094,10
1256,26051,47752,10
1257,26053,44016,10
1258,26055,66488,10
1259,26057,50407,10
1260,26059,52224,10
1261,26061,46095,10
1262,26063,50862,10
1263,26065,59947,10
1264,26067,53919,10
1265,26069,46277,10
1266,26071,42664,10
1267,26073,49803,10
1268,26075,56931,10
1269,26077,61306,10
1270,26079,47814,10
1271,26081,64468,10
1272,26083,44825,10
1273,26085,39783,10
1274,26087,67891,10
1275,26089,76184,10
1276,26091,58238,10
1277,26093,85100,10
1278,26095,46778,10
1279,26097,49678,10
1280,26099,66144,10
1281,26101,50759,10
1282,26103,57309,10
1283,26105,51201,10
1284,26107,48302,10
1285,26109,48724,10
1286,26111,70787,10
1287,26113,49179,10
1288,26115,66232,10
1289,26117,48938,10
1290,26119,42529,10
1291,26121,51096,10
1292,26123,54252,10
1293,26125,89205,10
1294,26127,47906,10
1295,26129,44962,10
1296,26131,43599,10
1297,26133,45943,10
1298,26135,41601,10
1299,26137,56230,10
1300,26139,69724,10
1301,26141,45180,10
1302,26143,43033,10
1303,26145,55274,10
1304,26147,60302,10
1305,26149,53134,10
1306,26151,49420,10
1307,26153,48045,10
1308,26155,56043,10
1309,26157,51290,10
1310,26159,57138,10
1311,26161,78680,10
1312,26163,57184,10
1313,26165,49894,10
1314,27001,48923,10
1315,27003,79282,10
1316,27005,58696,10
1317,27007,53467,10
1318,27009,59386,10
1319,27011,52925,10
